,fromPlaylist,trackName,trackPopularity,trackNumber,isExplicit,artistID,artistName,artistPop,artistGenre,albumName,albumID,albumType,releaseDate,album_nTracks,albumCover,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
715,50s Party,Somethin' Else,47,1,False,1p0t3JtUTayV2wb1RGN9mO,Eddie Cochran,53,rock-and-roll,12 Of His Biggest Hits,2Hr6il1ZLPbeLnKUzhWkF6,album,1960,12,https://i.scdn.co/image/ab67616d0000b27324c50e31cea9cf898d05448c,0.598,0.909,2,-8.321,1,0.0969,0.149,0.0239,0.0519,0.961,155.851,audio_features,58Genya9wsQXqfiCYdd5qT,spotify:track:58Genya9wsQXqfiCYdd5qT,https://api.spotify.com/v1/tracks/58Genya9wsQXqfiCYdd5qT,https://api.spotify.com/v1/audio-analysis/58Genya9wsQXqfiCYdd5qT,130067,4
716,50s Party,Lipstick On Your Collar,47,1,False,3EY5DxGdy7x4GelivOjS2Q,Connie Francis,54,adult standards,Rock N' Roll Million Sellers (Expanded Edition),4ZCdD24gksJsgFX3QzOuXG,album,1959,13,https://i.scdn.co/image/ab67616d0000b273b0a761a5235bedaf661beb7c,0.528,0.822,7,-9.743,1,0.0408,0.83,1.27e-05,0.293,0.958,165.71,audio_features,6k9j9Fn10bsv107KJtDJnh,spotify:track:6k9j9Fn10bsv107KJtDJnh,https://api.spotify.com/v1/tracks/6k9j9Fn10bsv107KJtDJnh,https://api.spotify.com/v1/audio-analysis/6k9j9Fn10bsv107KJtDJnh,139613,4
717,50s Party,"What'd I Say, Pt. 1 & 2",46,1,False,1eYhYunlNJlDoQhtYBvPsi,Ray Charles,68,classic soul,The Ray Charles Story Volume 2,5xNwNgXgT3ZbBGlNZyziNC,album,2005,14,https://i.scdn.co/image/ab67616d0000b273b4f8eae1a2c0f4bc9274c2df,0.435,0.41,4,-14.628,1,0.164,0.753,2.58e-06,0.0737,0.756,87.168,audio_features,3JvDEbXLKUxaNv0D0txup5,spotify:track:3JvDEbXLKUxaNv0D0txup5,https://api.spotify.com/v1/tracks/3JvDEbXLKUxaNv0D0txup5,https://api.spotify.com/v1/audio-analysis/3JvDEbXLKUxaNv0D0txup5,391427,4
718,50s Party,Walk Right Back,46,1,False,4ACplpEqD6JIVgKrafauzs,The Everly Brothers,60,adult standards,The Golden Hits of The Everly Brothers,3wWjXsqngYcPmd4hQzjNAD,compilation,1962,12,https://i.scdn.co/image/ab67616d0000b2733b56057c89ad8a6fbb867a01,0.625,0.358,1,-13.199,1,0.0342,0.749,0.0,0.0593,0.871,135.797,audio_features,3NUXLtK8UGdD8TvZ12b4dD,spotify:track:3NUXLtK8UGdD8TvZ12b4dD,https://api.spotify.com/v1/tracks/3NUXLtK8UGdD8TvZ12b4dD,https://api.spotify.com/v1/audio-analysis/3NUXLtK8UGdD8TvZ12b4dD,139640,4
719,50s Party,Oh Boy! - Overdubbed Version,46,3,False,3wYyutjgII8LJVVOLrGI0D,Buddy Holly,58,classic rock,Not Fade Away: The Complete Studio Recordings And More,23TDJiqtPfw3UcDhce8Q2x,compilation,2008,203,https://i.scdn.co/image/ab67616d0000b2737a199b96bb2b8d72dcf017af,0.543,0.619,9,-7.518,1,0.0377,0.777,0.0,0.109,0.846,96.842,audio_features,7s7Zu78CztOUFUyQ4BijBQ,spotify:track:7s7Zu78CztOUFUyQ4BijBQ,https://api.spotify.com/v1/tracks/7s7Zu78CztOUFUyQ4BijBQ,https://api.spotify.com/v1/audio-analysis/7s7Zu78CztOUFUyQ4BijBQ,127680,4
720,50s Party,Rama Lama Ding Dong (Original version 1958),46,1,False,7FQVHPRA74BTNsNHRob0F7,The Edsels,28,doo-wop,The Rama Lama Ding Dong EP,4GFU4iyAcfwWm1dYIL9m9Y,single,2005,4,https://i.scdn.co/image/ab67616d0000b273adcd200bd8122f04c890cdb0,0.609,0.709,1,-7.056,1,0.0321,0.254,1.05e-05,0.106,0.949,122.465,audio_features,3MfO2eMTwf5LLyMqjwGXLl,spotify:track:3MfO2eMTwf5LLyMqjwGXLl,https://api.spotify.com/v1/tracks/3MfO2eMTwf5LLyMqjwGXLl,https://api.spotify.com/v1/audio-analysis/3MfO2eMTwf5LLyMqjwGXLl,147720,4
721,50s Party,Personality,46,1,False,3iOE5ItEv5xr9fmKi7GNh2,Lloyd Price,44,doo-wop,Lloyd Price Greatest Hits: The Original ABC-Paramount Recordings,5qYhWkc4dKbKuevLza5rlh,compilation,1994,18,https://i.scdn.co/image/ab67616d0000b273c422d33814a900200b9d7ea7,0.591,0.454,5,-8.936,1,0.0322,0.744,0.0,0.0989,0.865,128.909,audio_features,5vjigjfoXuJEttqLB3HTAg,spotify:track:5vjigjfoXuJEttqLB3HTAg,https://api.spotify.com/v1/tracks/5vjigjfoXuJEttqLB3HTAg,https://api.spotify.com/v1/audio-analysis/5vjigjfoXuJEttqLB3HTAg,157733,4
722,50s Party,Waitin' In School - Remastered,45,1,False,73sSFVlM6pkweLXE8qw1OS,Ricky Nelson,57,adult standards,Ricky Nelson (Expanded Edition / Remastered),08TlIPCh7esOAnqBvlmkEt,album,1958,16,https://i.scdn.co/image/ab67616d0000b273ddea09d25600995a84a26e78,0.421,0.64,9,-9.974,1,0.117,0.0487,0.0,0.0482,0.854,202.243,audio_features,5zYvVUfInIEx5xGR2qe3Ls,spotify:track:5zYvVUfInIEx5xGR2qe3Ls,https://api.spotify.com/v1/tracks/5zYvVUfInIEx5xGR2qe3Ls,https://api.spotify.com/v1/audio-analysis/5zYvVUfInIEx5xGR2qe3Ls,122760,4
723,50s Party,No Milk Today,44,1,False,48YxSlb23RAaCd4RyHcV9V,Herman's Hermits,51,british invasion,Herman's Hermits Retrospective,6TbZXMXvUGFqx3opETEAuW,album,1966,26,https://i.scdn.co/image/ab67616d0000b273947d3d6dc953fe02048b817d,0.686,0.593,9,-6.654,1,0.032,0.358,0.0,0.0981,0.932,132.285,audio_features,1bas9EMFNPwEolxIMMRWWH,spotify:track:1bas9EMFNPwEolxIMMRWWH,https://api.spotify.com/v1/tracks/1bas9EMFNPwEolxIMMRWWH,https://api.spotify.com/v1/audio-analysis/1bas9EMFNPwEolxIMMRWWH,176440,4
724,50s Party,Is You Is or Is You Ain't My Baby - 2002 Remaster,44,1,False,32LHRiof0sa4taYew9i3Fa,Dinah Washington,58,jazz blues,Dinah '62,2k6aNn1NaZPqko2mOtCZwu,album,2003,14,https://i.scdn.co/image/ab67616d0000b273687577b325c1bb927bcd3767,0.623,0.438,9,-9.336,0,0.0475,0.624,0.0,0.0886,0.661,114.283,audio_features,42gjKLOPmC7rjXZpDdTHcO,spotify:track:42gjKLOPmC7rjXZpDdTHcO,https://api.spotify.com/v1/tracks/42gjKLOPmC7rjXZpDdTHcO,https://api.spotify.com/v1/audio-analysis/42gjKLOPmC7rjXZpDdTHcO,203467,4
725,50s Party,Rocket 88,44,1,False,0FAxkBiT0g3jKF2AaKEipb,Ike Turner,28,rock-and-roll,Presenting Ike Turner,72uPVZB2T541kI9nT4khgC,album,1958,35,https://i.scdn.co/image/ab67616d0000b273a54124f9c569eb0fed1ad4f1,0.412,0.53,10,-8.063,1,0.0654,0.816,0.00606,0.122,0.857,165.013,audio_features,4IiEsxrgzIMdqoN3dwxk6g,spotify:track:4IiEsxrgzIMdqoN3dwxk6g,https://api.spotify.com/v1/tracks/4IiEsxrgzIMdqoN3dwxk6g,https://api.spotify.com/v1/audio-analysis/4IiEsxrgzIMdqoN3dwxk6g,169613,4
726,50s Party,Jambalaya - On the Bayou,44,1,False,09C0xjtosNAIXP36wTnWxd,Fats Domino,56,louisiana blues,Collector,4PrsQQJpd1JzboMg7tFlf5,album,2012,24,https://i.scdn.co/image/ab67616d0000b2738eb1cd9dfdbf91b97263efb8,0.628,0.907,6,-5.486,0,0.0624,0.821,0.00072,0.229,0.962,75.381,audio_features,5UzBH9eW6D8rP0TC69vL7p,spotify:track:5UzBH9eW6D8rP0TC69vL7p,https://api.spotify.com/v1/tracks/5UzBH9eW6D8rP0TC69vL7p,https://api.spotify.com/v1/audio-analysis/5UzBH9eW6D8rP0TC69vL7p,146599,4
727,50s Party,Rip It Up,44,1,False,3MFp4cYuYtTZe3d3xkLLbr,Bill Haley & His Comets,53,rock-and-roll,Rockin' The Joint,0N5EMEMyYN6BW9R3PjCxxz,album,1959,12,https://i.scdn.co/image/ab67616d0000b27306d6178e09b5a3d5cfe00393,0.776,0.841,0,-9.877,1,0.067,0.509,0.0,0.0586,0.914,98.591,audio_features,3nUEF90dilZHOoURbBYDEo,spotify:track:3nUEF90dilZHOoURbBYDEo,https://api.spotify.com/v1/tracks/3nUEF90dilZHOoURbBYDEo,https://api.spotify.com/v1/audio-analysis/3nUEF90dilZHOoURbBYDEo,148053,4
728,50s Party,Boppin' The Blues,42,1,False,5hIClg6noTaCzMu2s5wp4f,Carl Perkins,47,rock-and-roll,The Dance Album,2mDKmUu61YwkVAJfvD81HK,album,1957,12,https://i.scdn.co/image/ab67616d0000b27356cb96b27916cc2db4d9aeaf,0.776,0.902,2,-7.464,1,0.0999,0.462,3.94e-05,0.0712,0.677,87.839,audio_features,0wNnwLgq5N9lWYib8eUnu6,spotify:track:0wNnwLgq5N9lWYib8eUnu6,https://api.spotify.com/v1/tracks/0wNnwLgq5N9lWYib8eUnu6,https://api.spotify.com/v1/audio-analysis/0wNnwLgq5N9lWYib8eUnu6,167840,4
729,50s Party,Red Hot,42,1,False,0a85EJEd3a9RGM9ops09rZ,Billy Lee Riley,35,arkansas country,The Sun Records Sound of Billy Lee Riley (20 Rockabilly Originals),12nGZsto8BTrIMNIEr4JRk,album,2022,20,https://i.scdn.co/image/ab67616d0000b273a67360e3774e29794c35683e,0.396,0.841,0,-6.944,1,0.104,0.613,0.0,0.0847,0.758,175.966,audio_features,31ajddT1F78QGsGLWonOaq,spotify:track:31ajddT1F78QGsGLWonOaq,https://api.spotify.com/v1/tracks/31ajddT1F78QGsGLWonOaq,https://api.spotify.com/v1/audio-analysis/31ajddT1F78QGsGLWonOaq,149584,4
730,50s Party,Red River Rock,42,1,False,5sgpmIi6mJNrm3fs3swCa7,Johnny & The Hurricanes,35,doo-wop,Red River Rock,02IbUTmOjG1JiBNbJ1igvQ,album,1959,17,https://i.scdn.co/image/ab67616d0000b273e2c2d97cef581a725b259169,0.339,0.935,11,-4.802,1,0.103,0.662,0.000749,0.182,0.783,151.348,audio_features,643QHUvRNchbEDfcDvMILB,spotify:track:643QHUvRNchbEDfcDvMILB,https://api.spotify.com/v1/tracks/643QHUvRNchbEDfcDvMILB,https://api.spotify.com/v1/audio-analysis/643QHUvRNchbEDfcDvMILB,138240,4
731,50s Party,Just In Time - Remastered/1998,40,1,False,49e4v89VmlDcFCMyDv9wQ9,Dean Martin,67,adult standards,Amore,4u2mdmf6P2cTE5M2rhbovR,album,2009,15,https://i.scdn.co/image/ab67616d0000b2731c92e485ca9d4a13e17e7aef,0.509,0.265,7,-11.918,0,0.0438,0.652,0.0,0.125,0.587,126.88,audio_features,1UzlJGnPQLCIDAHuKSjQQT,spotify:track:1UzlJGnPQLCIDAHuKSjQQT,https://api.spotify.com/v1/tracks/1UzlJGnPQLCIDAHuKSjQQT,https://api.spotify.com/v1/audio-analysis/1UzlJGnPQLCIDAHuKSjQQT,134640,4
732,50s Party,New Rock The Joint,41,1,False,3MFp4cYuYtTZe3d3xkLLbr,Bill Haley & His Comets,53,rock-and-roll,Rockin' The Joint,0N5EMEMyYN6BW9R3PjCxxz,album,1959,12,https://i.scdn.co/image/ab67616d0000b27306d6178e09b5a3d5cfe00393,0.767,0.8,11,-9.214,0,0.18,0.411,1.38e-06,0.286,0.695,93.489,audio_features,2msqQpB7YcypMKIx6W5qG5,spotify:track:2msqQpB7YcypMKIx6W5qG5,https://api.spotify.com/v1/tracks/2msqQpB7YcypMKIx6W5qG5,https://api.spotify.com/v1/audio-analysis/2msqQpB7YcypMKIx6W5qG5,138987,4
733,50s Party,Come on Little Mama,37,1,False,0luI6OOG3mYAFQj4BC1hR8,Ray Harris,19,rockabilly,Come on Little Mama / Where'd You Stay Last Night,0jRvfTjOFuHrNJrVUT8BZY,single,1956,2,https://i.scdn.co/image/ab67616d0000b27327d8a8a6ae591f185693fa76,0.562,0.909,6,-6.73,0,0.145,0.423,0.00214,0.398,0.937,96.704,audio_features,11OqzAcT8jMaNZAt6kdpvR,spotify:track:11OqzAcT8jMaNZAt6kdpvR,https://api.spotify.com/v1/tracks/11OqzAcT8jMaNZAt6kdpvR,https://api.spotify.com/v1/audio-analysis/11OqzAcT8jMaNZAt6kdpvR,138813,4
734,50s Party,Wild One,36,1,False,2zyz0VJqrDXeFDIyrfVXSo,Jerry Lee Lewis,59,piano rock,Rockabilly Portrait,0O2LfyOYGw2sbFYt26NMse,compilation,1995,12,https://i.scdn.co/image/ab67616d0000b2736c6ad20a63cd53f3add7f761,0.608,0.95,0,-8.195,1,0.034,0.578,0.00487,0.304,0.966,96.717,audio_features,1IzdDoX6afO75QGfISsc9U,spotify:track:1IzdDoX6afO75QGfISsc9U,https://api.spotify.com/v1/tracks/1IzdDoX6afO75QGfISsc9U,https://api.spotify.com/v1/audio-analysis/1IzdDoX6afO75QGfISsc9U,109500,4
735,50s Party,Flyin' Saucers Rock & Roll,42,1,False,0a85EJEd3a9RGM9ops09rZ,Billy Lee Riley,35,arkansas country,Flyin' Saucers Rock & Roll / I Want You Baby,21VQE8cleE2is06r3F6dQS,single,1956,2,https://i.scdn.co/image/ab67616d0000b27330af2059493587072d78fd3c,0.429,0.653,2,-8.957,1,0.0732,0.684,2.9e-05,0.22,0.679,165.029,audio_features,61NxE9hAjnvplyUKdY6jKv,spotify:track:61NxE9hAjnvplyUKdY6jKv,https://api.spotify.com/v1/tracks/61NxE9hAjnvplyUKdY6jKv,https://api.spotify.com/v1/audio-analysis/61NxE9hAjnvplyUKdY6jKv,122108,4
736,50s Party,Ain't Got No Home - Rerecorded,33,1,False,3EYYw0bxDMBYfLoBehpsNf,"Clarence ""Frogman"" Henry",40,doo-wop,20 Best of Doo Wop,7q4HXnmWEyMJLQIqnGZTH5,compilation,2004,20,https://i.scdn.co/image/ab67616d0000b2736f79f378ec1a9044f2a2f727,0.557,0.708,0,-8.864,1,0.0631,0.739,0.483,0.107,0.604,84.788,audio_features,635WSqOORhDgO8sWWEoGen,spotify:track:635WSqOORhDgO8sWWEoGen,https://api.spotify.com/v1/tracks/635WSqOORhDgO8sWWEoGen,https://api.spotify.com/v1/audio-analysis/635WSqOORhDgO8sWWEoGen,138777,4
738,All Out 50s,We Belong Together,71,1,False,5Y9xEAGW4GwGJgbiI6W85P,Ritchie Valens,59,rock-and-roll,Ritchie Valens,77UI8F1LuhiQaKIL1qOE1W,album,1959,12,https://i.scdn.co/image/ab67616d0000b2737723fdc89d8e25e65aa6730d,0.684,0.247,5,-13.71,1,0.0281,0.872,0.000166,0.113,0.768,106.522,audio_features,7caj6X6NMX3tlhWnu1du6V,spotify:track:7caj6X6NMX3tlhWnu1du6V,https://api.spotify.com/v1/tracks/7caj6X6NMX3tlhWnu1du6V,https://api.spotify.com/v1/audio-analysis/7caj6X6NMX3tlhWnu1du6V,116627,3
742,All Out 50s,Unforgettable,70,1,False,7v4imS0moSyGdXyLgVTIV7,Nat King Cole,67,adult standards,Unforgettable,7GBvXtxnvBluo2f4xBVNkm,album,1954,12,https://i.scdn.co/image/ab67616d0000b273fdd261528e3590ac36bb85f0,0.349,0.182,5,-13.507,1,0.031,0.92,0.0152,0.143,0.178,136.094,audio_features,648TTtYB0bH0P8Hfy0FmkL,spotify:track:648TTtYB0bH0P8Hfy0FmkL,https://api.spotify.com/v1/tracks/648TTtYB0bH0P8Hfy0FmkL,https://api.spotify.com/v1/audio-analysis/648TTtYB0bH0P8Hfy0FmkL,191973,3
744,All Out 50s,All I Have to Do Is Dream,69,1,False,4ACplpEqD6JIVgKrafauzs,The Everly Brothers,60,adult standards,The Very Best of The Everly Brothers,4lmdDGcU5u1xk3GCcVJSYT,compilation,1964,12,https://i.scdn.co/image/ab67616d0000b273e9a522d43a304d4d433ff251,0.534,0.462,4,-8.172,1,0.0266,0.839,0.0,0.129,0.534,96.195,audio_features,7dblNGnRXEBrVJunazs2U5,spotify:track:7dblNGnRXEBrVJunazs2U5,https://api.spotify.com/v1/tracks/7dblNGnRXEBrVJunazs2U5,https://api.spotify.com/v1/audio-analysis/7dblNGnRXEBrVJunazs2U5,143333,4
745,All Out 50s,Dream A Little Dream Of Me,68,1,False,19eLuQmk9aCobbVDHc6eek,Louis Armstrong,69,adult standards,What A Wonderful World,6mmv0gwumlFGWDGJXF4yEv,album,1968,11,https://i.scdn.co/image/ab67616d0000b273845a5660b804e5f3e821fbed,0.461,0.185,2,-18.087,1,0.0502,0.604,0.0,0.121,0.405,95.509,audio_features,3HuJDcOWx0gE9Yng2uWY7K,spotify:track:3HuJDcOWx0gE9Yng2uWY7K,https://api.spotify.com/v1/tracks/3HuJDcOWx0gE9Yng2uWY7K,https://api.spotify.com/v1/audio-analysis/3HuJDcOWx0gE9Yng2uWY7K,196840,4
747,All Out 50s,I've Got You Under My Skin - Remastered 1998,68,1,False,1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,76,adult standards,Songs For Swingin' Lovers! (Remastered),4kca7vXd1Wo5GE2DMafvMc,album,1956,15,https://i.scdn.co/image/ab67616d0000b273d7720a6a8b713b833313f396,0.585,0.247,1,-12.612,1,0.04,0.452,8.85e-06,0.107,0.591,127.15,audio_features,3aEJMh1cXKEjgh52claxQp,spotify:track:3aEJMh1cXKEjgh52claxQp,https://api.spotify.com/v1/tracks/3aEJMh1cXKEjgh52claxQp,https://api.spotify.com/v1/audio-analysis/3aEJMh1cXKEjgh52claxQp,223760,4
750,All Out 50s,Only You (And You Alone),67,1,False,6KWcxMWVNVIYbdOQyJtsSy,The Platters,59,adult standards,The Platters Golden Hits,7l3vhUqMYbu62TIKSocf4B,compilation,1986,18,https://i.scdn.co/image/ab67616d0000b273e5a3d1258466fac94bfd755f,0.419,0.331,3,-10.497,1,0.0293,0.932,0.0,0.102,0.322,80.647,audio_features,0S8ibKBl3tjRmYbZhGHNhG,spotify:track:0S8ibKBl3tjRmYbZhGHNhG,https://api.spotify.com/v1/tracks/0S8ibKBl3tjRmYbZhGHNhG,https://api.spotify.com/v1/audio-analysis/0S8ibKBl3tjRmYbZhGHNhG,160093,4
752,All Out 50s,Blue Suede Shoes,67,1,False,43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,78,rock-and-roll,Elvis Presley,7GXP5OhYyPVLmcVfO9Iqin,album,1956,12,https://i.scdn.co/image/ab67616d0000b273f45cec7e72b9dec993c18872,0.557,0.66,2,-7.706,1,0.056,0.654,1.66e-06,0.138,0.962,95.252,audio_features,47gmoUrZV3w20JAnQOZMcO,spotify:track:47gmoUrZV3w20JAnQOZMcO,https://api.spotify.com/v1/tracks/47gmoUrZV3w20JAnQOZMcO,https://api.spotify.com/v1/audio-analysis/47gmoUrZV3w20JAnQOZMcO,119200,4
755,All Out 50s,I Fall In Love Too Easily,66,1,False,3rxeQlsv0Sc2nyYaZ5W71T,Chet Baker,64,cool jazz,Chet Baker Sings,5JJ779nrbHx0KB2lBrMMa4,album,1956,14,https://i.scdn.co/image/ab67616d0000b273bcaf6f097b310e20504f2de0,0.532,0.0657,0,-19.136,0,0.0406,0.94,0.00488,0.0946,0.292,128.607,audio_features,0F845nujLVqCb0XMZCh5Pc,spotify:track:0F845nujLVqCb0XMZCh5Pc,https://api.spotify.com/v1/tracks/0F845nujLVqCb0XMZCh5Pc,https://api.spotify.com/v1/audio-analysis/0F845nujLVqCb0XMZCh5Pc,201440,4
760,All Out 50s,Blue Moon,66,1,False,1YzCsTRb22dQkh9lghPIrp,Billie Holiday,64,adult standards,Solitude,4izD3SCRElbkO06i8yf4Zp,album,1956,12,https://i.scdn.co/image/ab67616d0000b27334708df3636189370a12e6c1,0.639,0.269,8,-11.435,1,0.0698,0.982,0.12,0.141,0.539,124.866,audio_features,1pZn8AX1WulW8IO338hE5D,spotify:track:1pZn8AX1WulW8IO338hE5D,https://api.spotify.com/v1/tracks/1pZn8AX1WulW8IO338hE5D,https://api.spotify.com/v1/audio-analysis/1pZn8AX1WulW8IO338hE5D,207827,4
763,All Out 50s,I Only Have Eyes for You,66,1,False,6iygtKnPG7TRvDaTYcLOd6,The Flamingos,49,doo-wop,Flamingo Serenade,6XEtlJFNCbNrIz1Q5kdLjZ,album,1959,12,https://i.scdn.co/image/ab67616d0000b2731ba2d22b62756c8c2d579c14,0.552,0.313,5,-12.41,1,0.0296,0.916,0.0017,0.12,0.303,88.554,audio_features,3YdKJzcoMZMacISlpY4QoP,spotify:track:3YdKJzcoMZMacISlpY4QoP,https://api.spotify.com/v1/tracks/3YdKJzcoMZMacISlpY4QoP,https://api.spotify.com/v1/audio-analysis/3YdKJzcoMZMacISlpY4QoP,202773,3
766,All Out 50s,My Funny Valentine,65,1,False,3rxeQlsv0Sc2nyYaZ5W71T,Chet Baker,64,cool jazz,Chet Baker Sings,5JJ779nrbHx0KB2lBrMMa4,album,1956,14,https://i.scdn.co/image/ab67616d0000b273bcaf6f097b310e20504f2de0,0.438,0.00756,0,-26.44,0,0.0382,0.941,0.00643,0.109,0.277,133.32,audio_features,4l9hml2UCnxoNI3yCdL1BW,spotify:track:4l9hml2UCnxoNI3yCdL1BW,https://api.spotify.com/v1/tracks/4l9hml2UCnxoNI3yCdL1BW,https://api.spotify.com/v1/audio-analysis/4l9hml2UCnxoNI3yCdL1BW,141133,4
778,All Out 50s,That's Amore,63,1,False,49e4v89VmlDcFCMyDv9wQ9,Dean Martin,67,adult standards,"Dean Martin: The Capitol Recordings, Vol. 4 (1952-1954)",5jQlSnsavt8afiXBFDNE8I,album,1954,26,https://i.scdn.co/image/ab67616d0000b273df4dfaff5c996b7998d6c34e,0.471,0.146,10,-13.6,1,0.0309,0.782,0.0,0.0888,0.595,78.554,audio_features,4I4aQGNJ2HufloNtB65nxR,spotify:track:4I4aQGNJ2HufloNtB65nxR,https://api.spotify.com/v1/tracks/4I4aQGNJ2HufloNtB65nxR,https://api.spotify.com/v1/audio-analysis/4I4aQGNJ2HufloNtB65nxR,190400,4
780,All Out 50s,I Can't Stop Loving You,63,1,False,1eYhYunlNJlDoQhtYBvPsi,Ray Charles,68,classic soul,"Modern Sounds in Country and Western Music, Vols 1 & 2",4j4w5DDWMKD7ePStAl19OF,album,2009,24,https://i.scdn.co/image/ab67616d0000b2737b97663666f03928ff1e4578,0.31,0.279,5,-13.552,1,0.0308,0.815,0.0,0.318,0.377,79.397,audio_features,79nJj5dMyTsUzKvN5jUXsJ,spotify:track:79nJj5dMyTsUzKvN5jUXsJ,https://api.spotify.com/v1/tracks/79nJj5dMyTsUzKvN5jUXsJ,https://api.spotify.com/v1/audio-analysis/79nJj5dMyTsUzKvN5jUXsJ,256120,3
782,All Out 50s,Sh-Boom,62,1,False,2iSZ41LUUYVcz5At9Xuz7T,The Chords,53,,Life Could Be a Dream: The Sh-Boom Sound of The Chords,5MPJ9H0ko7mCsfjkyrg0xE,single,2022,5,https://i.scdn.co/image/ab67616d0000b27315b2cfd135d4eaba438066ce,0.655,0.515,5,-7.726,1,0.0452,0.612,0.0,0.228,0.885,136.683,audio_features,2drXvACELcvwryaFRiRPdA,spotify:track:2drXvACELcvwryaFRiRPdA,https://api.spotify.com/v1/tracks/2drXvACELcvwryaFRiRPdA,https://api.spotify.com/v1/audio-analysis/2drXvACELcvwryaFRiRPdA,144493,4
790,All Out 50s,You Send Me,61,1,False,6hnWRPzGGKiapVX1UCdEAC,Sam Cooke,68,classic soul,A Cupid's Valentine,0cvF6655OPZeLDYeU8UqL6,single,2022,6,https://i.scdn.co/image/ab67616d0000b273e99527ff7b46db214c04b17c,0.558,0.311,4,-9.582,0,0.0288,0.887,0.0,0.118,0.415,95.978,audio_features,24lvdbt9pS7DFEjhEWSl49,spotify:track:24lvdbt9pS7DFEjhEWSl49,https://api.spotify.com/v1/tracks/24lvdbt9pS7DFEjhEWSl49,https://api.spotify.com/v1/audio-analysis/24lvdbt9pS7DFEjhEWSl49,163480,4
793,All Out 50s,Cheek To Cheek,61,1,False,5V0MlUE1Bft0mbLlND7FJz,Ella Fitzgerald,67,adult standards,Ella and Louis,3kfnwa4p4uYiTOP8K8ooSE,album,2000,11,https://i.scdn.co/image/ab67616d0000b273bbe653db27f7711379f92fc5,0.655,0.31,0,-13.4,1,0.0866,0.573,0.0,0.119,0.665,121.999,audio_features,5TNpCThzzXHEipXGKgNG8T,spotify:track:5TNpCThzzXHEipXGKgNG8T,https://api.spotify.com/v1/tracks/5TNpCThzzXHEipXGKgNG8T,https://api.spotify.com/v1/audio-analysis/5TNpCThzzXHEipXGKgNG8T,353267,4
808,All Out 50s,Earth Angel (Will You Be Mine),60,1,False,6lOk7hCr8x3O9vHwylXyHR,The Penguins,45,doo-wop,The Best Of The Penguins,22MQotgEOE29gE6YnhN4Ox,compilation,1996,21,https://i.scdn.co/image/ab67616d0000b273660bbbdf242a4aeb6fe2003c,0.524,0.177,8,-12.306,1,0.0302,0.865,0.0,0.21,0.466,69.125,audio_features,11XR0tRT4g5ov4u8M92wbF,spotify:track:11XR0tRT4g5ov4u8M92wbF,https://api.spotify.com/v1/tracks/11XR0tRT4g5ov4u8M92wbF,https://api.spotify.com/v1/audio-analysis/11XR0tRT4g5ov4u8M92wbF,179427,4
810,All Out 50s,April In Paris,59,1,False,1YzCsTRb22dQkh9lghPIrp,Billie Holiday,64,adult standards,All Or Nothing At All,4euFXiaCTmBkwh9HXjagp9,album,1958,12,https://i.scdn.co/image/ab67616d0000b2738ce5e77f95cca9b114e4bedb,0.496,0.127,0,-14.211,1,0.0382,0.927,7.07e-05,0.132,0.211,74.746,audio_features,34zhjduFdQFhkRUJ230h9T,spotify:track:34zhjduFdQFhkRUJ230h9T,https://api.spotify.com/v1/tracks/34zhjduFdQFhkRUJ230h9T,https://api.spotify.com/v1/audio-analysis/34zhjduFdQFhkRUJ230h9T,185587,4
814,All Out 50s,Sixteen Tons,59,1,False,7u6FSuqT3SWE2kO8rNVjfp,Tennessee Ernie Ford,50,bluegrass gospel,Vintage Collections,5qWqMyXJ9uOCl6vEIVKqBD,album,1997,20,https://i.scdn.co/image/ab67616d0000b2738bbea9fbdb68b329c1228e25,0.693,0.324,11,-15.085,1,0.205,0.796,0.0,0.246,0.382,144.14,audio_features,3P6OwCX7Ofiaaqtvujb6i5,spotify:track:3P6OwCX7Ofiaaqtvujb6i5,https://api.spotify.com/v1/tracks/3P6OwCX7Ofiaaqtvujb6i5,https://api.spotify.com/v1/audio-analysis/3P6OwCX7Ofiaaqtvujb6i5,158307,4
820,All Out 50s,Strange Fruit,59,1,False,1YzCsTRb22dQkh9lghPIrp,Billie Holiday,64,adult standards,Billie Holiday,4MkdTflpaaGGcXb5vtOYRs,album,1957,12,https://i.scdn.co/image/ab67616d0000b273f8743d2c7812763f7f66e83b,0.313,0.0437,6,-22.627,1,0.0315,0.989,0.148,0.209,0.0625,100.827,audio_features,1CTex49P0iWwzUGsMNjgaV,spotify:track:1CTex49P0iWwzUGsMNjgaV,https://api.spotify.com/v1/tracks/1CTex49P0iWwzUGsMNjgaV,https://api.spotify.com/v1/audio-analysis/1CTex49P0iWwzUGsMNjgaV,192867,1
